,id,title,category,depth
109317,1317075,酒豪,8,2
109356,1841498,茶礼 (韓国),8,2
109506,2890437,Template:コーヒーの銘柄,8,2
109580,269202,TWI研修,7,1
109590,793517,あさひ製菓,8,2
109690,2316829,フィット・フォー・ライフ,8,1
109752,793911,大須ういろ,8,2
109753,1842489,スルーホール実装,11,2
109767,793947,道の駅きんぽう木花館,5,2
109844,2366980,西武バス練馬営業所,5,2
109882,1318496,ハンドルキーパー,8,2
109919,794299,水中毒,10,2
109950,270087,滋賀県道558号高島大津線,5,2
110051,2229595,スティッフパーソン症候群,6,1
110079,270440,岡山県道253号可真上山陽線,5,2
110098,270481,岡山県道152号倉敷妹尾線,5,2
110195,1843606,安島昶,7,2
110302,864471,動物看護師,10,2
110330,2368261,MTSセンター,1,2
110353,271168,岡山県道73号箕島高松線,5,2
110361,271185,インブリード,10,2
110367,271204,アウトブリード,10,2
110385,795542,臨床開発部門,6,1
110387,744261,Portal:ドラマ,1,2
110410,271339,幼若ホルモン,10,2
110411,271340,エクジソン,10,2
110460,1844342,荒茶,8,2
110479,2368680,FIUスタジアム,1,2
110483,2841460,地球情報学,0,1
110487,271565,福岡外環状道路,5,2
110612,1844763,日本における喫茶店の歴史,8,2
110642,272011,食欲,8,2
110681,1320700,熊本県道103号熊本空港線,5,2
110700,272180,無宗教,9,2
110728,796519,ウェンブリー・アリーナ,1,2
110731,661724,食糧管理制度,8,2
110734,1845106,茶礼,8,2
110759,394912,膵炎,10,2
110796,2893869,赤だし,8,2
110837,272575,滋賀県道27号野洲甲西線,5,2
110848,796883,安全性優良事業所,5,2
110851,796886,嚥下,6,1
110900,797002,摂食・嚥下,6,1
111040,2894508,クイックピック,1,2
111053,797398,きゅう師試験,6,1
111229,1846466,FOOD ACTION NIPPON,8,2
111240,273633,岡山県道62号玉野福田線,5,2
111345,2895383,ヴェリーヌ,8,1
111349,2895399,付け合わせ,8,1
111375,798312,動物病院,10,2
111403,274100,学習指導案,7,2
111439,798464,母斑症,6,1
111494,3420068,美花選,2,1
111675,2371953,青木町公園総合運動場,1,2
111729,274952,戦略,3,1
111883,2896796,窓文字,2,1
111982,2897043,デミタス,8,2
111984,2897046,アイスティースプーン,8,2
111986,2897050,デミタススプーン,8,2
112015,1848537,アリの巣,10,2
112045,2897186,アメリカ風中華料理,8,2
112051,393260,アメリカンフットボール・ワールドカップ,1,2
112101,1848759,浦安市運動公園総合体育館,1,2
112120,2897366,国家安全保障戦略,3,1
112154,2897455,大阪府教育センター,7,2
112161,276031,Kappa,1,2
112244,1849127,いかパン,8,2
112250,1269386,オノコード,2,1
112295,276404,ブータンの経済,4,2
112315,2897916,愛知県総合教育センター,7,2
112383,1007298,オールレーズン,8,2
112463,2373989,鴨川市総合運動施設,1,2
112488,3422635,Template:医学の情報源のお願い,6,2
112490,3422640,Template:医学の情報源ノート,6,2
112497,1325514,サンドアート,2,1
112508,2374124,カロリー制限,8,2
112524,2898449,沖縄県立総合教育センター,7,2
112562,801381,エレクトロニック・スポーツ,1,2
112677,801702,学校法人昌平黌,7,2
112732,277564,滋賀県道・三重県道4号草津伊賀線,5,2
112742,277596,植村直己記念スポーツ公園,1,2
112866,277905,上柘植インターチェンジ,5,2
112895,802290,大阪テクノ・ホルティ園芸専門学校,10,2
112900,745388,シャンパンファイト,8,2
112932,2143506,糸魚川ジオパーク,0,2
113022,1326969,Hire's,8,2
113122,802957,大阪市立環境学習センター,7,2
113241,278954,乗り物,5,2
113290,1327677,お焦げ,8,2
113294,1851974,梯子酒,8,2
113342,2143694,隠岐ジオパーク,0,2
113383,2143710,阿蘇ジオパーク,0,2
113397,1852240,配当予想の修正,4,1
113445,2376654,Template:日本のドクターヘリ,6,2
113498,279651,細胞接着,6,1
113589,2901339,日本生物環境工学会,10,2
113592,279903,青森中央本線料金所,5,2
113617,2901397,鹿児島県総合教育センター,7,2
113622,2377136,裏漉し,8,2
113723,2377392,ボランタリー地理情報,0,1
113735,1328846,籠渡し,5,2
113745,280292,戻し交配,10,2
113751,1853162,哲学カフェ,8,2
113958,280826,合食禁,8,1
114135,805544,学校法人岐阜済美学院,7,2
114143,1101725,学校法人高野山学園,7,2
114170,281357,プロジェクト:ボクシング,1,2
114172,281359,プロジェクト:キックボクシング,1,2
114173,281360,プロジェクト:総合格闘技,1,2
114219,805767,アメリカ洞窟学会ケイブダイビング部門,1,2
114242,281554,板そば,8,2
114436,806334,イカスミスパゲッティ,8,2
114571,282397,大分県道22号大在大分港線,5,2
114681,2379845,プロジェクト:ゴルフ,1,2
114732,282813,需要予測,4,1
114737,1855689,ダイニング・イン,8,2
114787,282958,評価,7,1
114933,1331897,一里飴,8,2
115080,1620146,一輪車トライアル&MUni競技大会,1,2
115091,808003,アメリカンドッグ,8,2
115184,808250,成分栄養剤,8,2
115195,1856846,交番相談員,5,2
115222,47342,カフェ・ロワイヤル,8,2
115289,1332839,HASデン・ボス,10,2
115297,284300,細胞接着分子,6,1
115316,1332935,大阪自由学院,7,2
115395,1857424,治療指数,6,1
115415,1857459,アーカスプロジェクト,2,1
115477,809040,永久シード (プロボウリング),1,2
115631,1333644,大分スポーツ公園,1,2
115693,809502,学校法人聖ドミニコ学園,7,2
115716,809565,ラザロ徴候,6,1
115829,1334169,ウイスキーボンボン,8,2
115897,2907214,茨城県教育研修センター,7,2
116068,3432014,弛張熱,6,1
116092,746776,Template:Linescore,1,2
116169,1335134,UCIヨーロッパツアー2007-2008,1,2
116363,3432804,コリング兄弟,10,2
116426,287215,フードマイレージ,8,1
116470,3433050,オコパ,8,2
116492,1970285,あん玉,8,2
116498,2384540,江の島ヨットハーバー,1,2
116546,811799,悪性 (医学),6,1
116579,1860481,フードバンク,8,1
116621,812053,奥様運び,1,2
116625,812065,食後酒,8,2
116725,812378,エアホッケー,1,2
116867,288482,熱海オーシャンカップ,1,2
116970,813031,Template:中華料理,8,2
116983,288786,尼崎競艇場,1,2
117089,1337616,E3・ハレルベーク,1,2
117091,1337620,福祉有償運送,5,2
117244,3435207,美術教育,7,2
117526,2911650,イタリアンドレッシング,8,2
117541,1863105,肉刺,6,1
117545,814540,オイシックス,8,2
117618,1863317,晩酌,8,2
117635,2387664,抗酸菌症治療薬,6,1
117710,2912141,世界の工場,4,1
117791,1863769,検疫官,6,1
117800,1863789,家畜防疫官,10,2
117807,3019456,開会式,1,2
117849,1796131,乗り物酔い防止薬,5,1
117890,1863990,上の原グラウンド,1,2
117904,3543785,銚子ジオパーク,0,2
117958,3543812,三笠ジオパーク,0,2
118027,1161941,ジムシ,10,2
118071,1621472,鹿児島ふれあいスポーツランド,1,2
118112,2913196,アニマリエ,2,1
118385,292391,スピリチュアリティ,9,1
118540,817088,歴史教育,7,2
118574,817154,低在横定位,6,1
118578,3438603,エスタジオ・ナシオナル・ドーゼ・デ・ジューリョ,1,2
118589,660485,遺伝資源,10,2
118684,3438859,シャトースクール,7,1
118702,2914629,香川県教育センター,7,2
118705,2914635,愛媛県総合教育センター,7,2
118841,817850,アブグーシュト,8,2
118864,1342206,農業試験場,10,1
118970,2915352,大分県教育センター,7,2
118977,818221,学校法人鹿島学園,7,2
118996,293978,昆虫食,8,2
119115,294279,暑気払い,8,2
119149,818650,M&Tバンク・スタジアム,1,2
119191,294465,滋賀県道26号大津守山近江八幡線,5,2
119193,2915910,岩手県立総合教育センター,7,2
119196,2915917,青森県総合学校教育センター,7,2
119493,295252,オーバーシード,1,2
119565,295422,撮像素子,11,2
119611,1868412,土 (食材),8,2
119617,295562,クイズ競艇ダービー,1,2
119625,3107611,遺産と創造性,2,1
119637,1868476,フレアバーテンディング,8,2
119648,3369762,アモルファス変圧器,11,2
119683,295749,五所川原東インターチェンジ,5,2
119696,2392943,プロジェクト:テニス,1,2
119726,820168,薬疹,6,1
119784,1344603,有明北インターチェンジ,5,2
119785,1344604,地域調査,0,1
119822,2393289,ネパールの経済,4,2
120035,1869593,アサヒポイントゼロ,8,2
120075,296829,岩鼻運動公園,1,2
120146,1345670,オールラウンダー (自転車競技),1,2
120254,2394575,尼崎市記念公園総合体育館,1,2
120271,2394629,Template:放射線障害の分類,6,2
120292,297553,東京都道315号御徒町小岩線,5,2
120365,1161002,コーヒーフレッシュ,8,2
120450,822254,伊勢紅茶,8,2
120566,822528,人魚宝宝,6,1
120587,1346878,各国スポーツ団体国際会議,1,2
120751,823002,学習センター (高等学校通信教育),7,2
120763,1871616,ウイグル料理,8,2
120780,823102,九十九里ライフセービングクラブ,1,2
120818,298937,Portal:最近の出来事/スポーツ,1,2
120835,836260,Portal:教育/充実記事,7,2
120840,823282,石川県道8号松任宇ノ気線,5,2
120841,1535315,青柳大橋,5,2
120907,3444902,肺サーファクタントタンパク質-D,6,1
120963,830497,無銭飲食,8,2
120964,1872205,口唇口蓋裂,6,1
121100,823895,1840年代のスポーツ,1,2
121104,823903,1830年代のスポーツ,1,2
121106,823912,1820年代のスポーツ,1,2
121108,823918,1810年代のスポーツ,1,2
121109,823919,1800年代のスポーツ,1,2
121177,3445501,Journal of Transport Geography,5,1
121183,1348363,魁星旗争奪全国高校剣道大会,1,2
121264,300073,準貨幣,4,1
121373,824613,学校法人神村学園,7,2
121386,300348,トラップ (昆虫採集),10,2
121492,50099,エダムチーズ,8,2
121544,825018,18世紀のスポーツ,1,2
121545,825023,17世紀のスポーツ,1,2
121546,825028,16世紀のスポーツ,1,2
121594,3545398,越後へぎそば処 粋や,8,2
121668,3446782,エスタジオ・ダ・ヴァルゼア,1,2
121696,1349697,Template:歯の模式図,6,2
121737,825532,甘党,8,2
121748,825567,辛党,8,2
121855,3447319,エスタジオ・オンジ・デ・ノヴェンブロ,1,2
121881,825956,2千年紀前半のスポーツ,1,2
121886,825965,1千年紀後半のスポーツ,1,2
121888,825969,1千年紀前半のスポーツ,1,2
122019,3447774,BEPS,4,1
122033,2923532,2014年の教育,7,2
122174,2923872,キャナル・ストリート駅 (LIRR),5,2
122191,137794,本科,7,1
122199,2923933,ベルエア駅 (LIRR),5,2
122291,3448428,とまチュウバス,5,1
122305,3448457,近畿高等学校総合体育大会,1,2
122412,827284,紀元前のスポーツ,1,2
122589,1876272,フランスの音楽学校一覧,7,2
122597,1352005,テーブルマナー,8,1
122614,827751,アルカディア南部総合公園,1,2
122631,1876357,アセロラちゃん,8,2
122674,827905,食料自給率,8,2
122729,2925170,佐渡ジオパーク,0,2
122869,574970,酪農学園大学短期大学部,10,2
122918,2401359,日本化,4,1
122934,1352835,学校法人九州文化学園,7,2
123044,1877447,ビジテリアン大祭,8,2
123311,2060645,第30回アジア自転車競技選手権大会,1,2
123327,1878164,プロジェクト:陸上競技,1,2
123405,1878387,Portal:陸上競技,1,2
123480,830009,アルムドゥードゥラー,8,2
123538,830161,文化政策,2,1
123604,830313,三角食べ,8,2
123660,830440,学校法人札幌学院大学,7,2
123675,2927620,大府体育センター,1,2
123700,306234,福知山インターチェンジ,5,2
123728,1354910,沖縄青少年科学作品展,7,2
123783,1879326,カントリークラブ,1,2
123840,830876,リジッドフレキシブル基板,11,2
124080,1880054,活き造り,8,2
124108,277882,MTP研修,7,2
124148,831657,Template:Sports-substub,1,2
124151,831661,Template:Sportspeople-substub,1,2
124298,3453487,オープンカレッジ,7,2
124383,832299,英会話喫茶,8,2
124407,832360,登山用語一覧,1,2
124459,832475,農林工学,10,2
124471,832503,Portal:教育/新記事紹介,7,2
124516,2405546,うらないっこフーセンガム,8,2
124543,1624278,酪農学研究科,10,2
124547,1624280,生物資源科学研究科,10,2
124558,138805,江ノ島丼,8,2
124688,833200,ノンリコースローン,4,1
124734,833305,大畑大介のLet's Try スポーツ!,1,2
124796,2406344,掛かり稽古,1,2
124848,833596,ばんじゅう,8,2
124992,309676,ルーマニアの経済,4,2
125018,309737,学位規則,7,2
125027,1358330,ヘルス・リテラシー,7,2
125059,1882695,食料安全保障,8,2
125070,2407008,Template:東洋医学,6,2
125156,1882966,江川和花,8,2
125170,575980,お好み村,8,2
125201,3455942,開成教育セミナー,7,2
125405,310695,学校法人芦屋学園,7,2
125692,311402,一番食品,8,2
125803,836002,学校法人大成学園,7,2
125810,1360300,Jカーブ効果,4,1
125911,836276,Portal:教育/説明書,7,2
125917,312003,学校法人智辯学園,7,2
125972,1884996,植民政策学,10,1
125976,836435,Easy Serving Espresso,8,2
126028,312278,北神戸田園スポーツ公園,1,2
126101,1885313,Portal:オリンピック,1,2
126265,837162,暗算,7,2
126271,312883,おくずかけ,8,2
126428,313258,本宮インターチェンジ,5,2
126431,2410418,霧島ジオパーク,0,2
126562,314417,谷和原インターチェンジ,5,2
126734,314097,オーバードクター,7,2
126756,1887020,セントビンセント・グレナディーンの軍事,3,2
126839,314397,高萩インターチェンジ,5,2
126844,314411,水戸インターチェンジ,5,2
126845,314414,岩間インターチェンジ,5,2
126928,1887535,海人がつくる壺川駅前弁当,8,2
126945,1363295,大和インターチェンジ,5,2
126953,1887606,徳島こども交通公園,5,1
126980,1363383,クイックステップ・フロアーズ,1,2
127080,2412223,手食文化,8,1
127153,839572,音楽 (教科),7,2
127164,3461036,FOWLP,11,2
127190,1363942,イカ徳利,8,2
127199,2412534,University of the Third Age,7,1
127200,315392,臼,8,2
127280,1364133,環境デザイン学,2,1
127326,2937097,Template:AchievementTable,1,2
127507,1101259,スポック博士の育児書,8,2
127532,167651,幼虫,10,2
127541,840498,学校法人谷岡学園,7,2
127592,316324,複合カフェ,8,2
127606,1889219,セントルシアの軍事,3,2
127627,840686,Template:国際科学オリンピック,7,2
127754,841034,Portal:教育/資料1,7,2
127777,316792,インテリ,7,1
127992,1302464,大分県高等学校教職員組合,7,2
128033,2938857,日本の学校給食,8,2
128058,841772,国民食,8,1
128140,842001,桐生市運動公園,1,2
128189,402493,接遇教育,7,2
128236,317943,マリー・アレル,8,2
128327,2939570,Template:頸部の筋肉,6,2
128352,2939621,Template:頭部の筋肉,6,2
128361,842488,秋田中央トランスポート,5,2
128378,842542,脈経,6,1
128443,318403,オーダーエントリーシステム,8,2
128627,1367498,涙点プラグ,6,1
128645,225586,LFO (電子楽器),11,2
128666,2940461,神風プロ,1,2
128787,319326,羽化,10,2
128877,2941013,ファージセラピー,6,1
128902,2416797,クリティカル・マス (社会運動),5,1
128964,844086,SG・全国発売G1のキャッチフレーズ,1,2
128972,2416972,アフリカ料理,8,2
128978,3465560,おおいた烏骨鶏,8,2
129038,315473,日本昆虫協会,10,2
129108,1368711,芸術工科大学,2,1
129110,1368718,造形大学,2,1
129112,1368721,造形芸術大学,2,1
129116,1368726,芸術科学大学,2,1
129118,1368729,文化芸術大学,2,1
129148,844508,医歯薬専門予備校,7,2
129161,320263,IMTS,5,1
129229,1369024,一日摂取許容量,8,2
129398,417807,死の準備教育,7,2
129747,3397579,価格上限方式,4,1
129851,846245,岡山県総合グラウンド体育館,1,2
129919,846420,大麻の医学的研究,6,1
129997,45650,食物アレルギー,8,2
130067,578045,イベントデータレコーダー,5,1
130073,846850,アフガニスタンの教育,7,2
130365,1896132,NC高松学習院大学受験英語専門校,7,2
130483,847852,エディブル・フラワー,8,2
130486,752979,西武バス滝山営業所,5,2
130516,847915,インドアクライミング,1,2
130550,3469429,オリンパソン'80,1,2
130561,3469446,えのき氷,8,2
130632,323933,いけすの王将,8,2
130681,324052,味千ラーメン,8,2
130685,2421211,ワインと食品のマッチング,8,1
130694,2421224,室内緑化,7,2
130702,2151166,ウォールハンドボール,1,2
130738,1372716,諫早湾干拓堤防道路,5,2
130791,848545,エクスパンション,1,2
130812,848612,宗教,9,1
130818,3470066,オムニアム,1,2
130970,1373358,全地形対応車,5,1
131001,1373441,アモリ・スポル・オルガニザシオン,1,2
131099,2422189,Template:Transport-stub,5,2
131108,1801803,絲印煎餅,8,2
131132,2946551,Template:Fylkesvei,5,2
131223,1898192,カチューシャ・アルペシン,1,2
131436,2423002,果実食主義,8,2
131613,326337,日本の乗り物に関する資格一覧,5,2
131669,1102988,セラミック発振子,11,2
131670,1375052,各国の外貨準備高一覧,4,2
131743,326683,越前かにめし,8,2
131779,1547192,第一電子工業,11,2
131835,851210,カボタージュ,5,1
131957,2424389,アラザン,8,2
131981,3462420,搭乗率,5,2
132220,3473585,エスプレッソ・トニック,8,2
132262,2949397,オタワ・レッドブラックス,1,2
132386,328300,BCプレイス・スタジアム,1,2
132398,1901183,プロジェクト:水泳,1,2
132583,328734,庵地焼,8,2
132586,1901606,麻生慎介,1,2
132608,328794,イーオン,7,2
132654,1377480,石川県道215号森本津幡線,5,2
132681,328951,予防外交,3,1
132713,2426194,地理学的空間,0,1
132833,853623,学校法人神奈川朝鮮学園,7,2
132861,329398,青汁,8,2
132863,229663,昆虫の翅,10,2
132885,2426617,安政遠足,1,2
132903,1902366,藍住町民体育館,1,2
132909,1902375,藍住町体育センター,1,2
132919,1902393,北島北公園総合体育館,1,2
132947,2426774,学校法人聖心ウルスラ学園,7,2
133004,1902620,安芸市多目的体育館,1,2
133125,1378703,合わせ調味料,8,2
133238,854717,代用卵,8,2
133259,330479,有平糖,8,2
133307,1903457,安徽料理,8,2
133389,2952245,ソーシャル・スカルプチャー,2,1
133390,2501812,学校法人千里国際学園,7,2
133473,331049,荷役,5,2
133589,1379867,家学,7,2
133650,331451,広島県道72号福山沼隈線,5,2
133717,331632,東和インターチェンジ,5,2
133720,331636,土成インターチェンジ,5,2
133723,331642,美馬インターチェンジ,5,2
133733,331656,坂出インターチェンジ,5,2
133738,331665,さぬき豊中インターチェンジ,5,2
133740,331668,大野原インターチェンジ,5,2
133742,331670,高瀬パーキングエリア,5,2
133756,331709,大洲南インターチェンジ,5,2
133759,331714,大洲冨士インターチェンジ,5,2
133761,331716,大洲肱南インターチェンジ,5,2
133802,2953254,最終便,5,2
133825,2429030,アフリカの武術一覧,1,2
133832,2429046,中南米の武術一覧,1,2
133906,332073,臨床,6,1
133921,332113,スポーツ出身タレント,1,2
133922,856403,洋酒,8,2
133955,332200,Eラーニング,7,2
133975,3477989,Template:細胞内作用化学療法剤,6,2
134041,1905324,養蜂箱,10,2
134122,332656,炊き出し,8,2
134219,2954327,江陵総合競技場,1,2
134254,2240030,リン酸ガリウム,11,2
134359,2430428,安藤百福発明記念館,8,2
134366,55550,学校教育法,7,2
134521,333734,死の商人,4,1
134576,2430994,地理哲学,0,1
134593,333874,あぶり餅,8,2
134609,1322046,農村社会学,10,1
134633,858278,岩垂今朝吉,7,2
134730,1382781,学校法人藍野学院,7,2
134867,2431704,学校法人貞静学園,7,2
134996,859125,コンピュータアート,2,1
135052,334957,半田中央ジャンクション,5,2
135216,2153044,エクアドルの教育,7,2
135378,3118720,地域多様性,0,1
135521,1384741,トモグラフィー,6,1
135593,336370,学校法人実践女子学園,7,2
135608,2957853,EDUPEDIA,7,1
135666,860831,エキップアサダ,1,2
135874,337098,外治法,6,1
135876,861390,月理学,0,1
135922,1910103,成虫原基,10,2
135931,1564999,中土佐インターチェンジ,5,2
136014,2434580,おしゃべりはやめて、お静かに,8,2
136018,861724,釜トンネル,5,2
136039,1386059,Portal:お笑い,1,2
136078,2415561,寄せ植え,2,1
136084,861902,QuiCooking,8,2
136131,862030,オーブンレンジ,8,2
136161,337816,三豊鳥坂インターチェンジ,5,2
136241,3483788,有明アリーナ,1,2
136265,2435263,アクアスロン,1,2
136303,1911046,オステオパシー教育機関一覧,7,2
136444,338557,政治地理学,0,1
136537,2960284,1本満足バー,8,2
136599,1911874,変態,10,2
136646,2960585,ルートヴィヒ・ロゼリウス,8,2
136652,339160,香川県道・徳島県道5号観音寺池田線,5,2
136659,863470,エスタディオ・デニス・マルティネス,1,2
136733,3289668,マダガスカルトゲマユカレハ,8,2
136780,339490,香川県道16号高松王越坂出線,5,2
136910,2436995,運動公園町,1,2
136938,864220,学校感染症,7,2
136972,3485736,Chef〜三ツ星の給食〜,8,2
137021,1388701,サーチャージ (運賃),5,1
137196,340587,割引現在価値,4,1
137249,864996,岡山ドーム,1,2
137252,3486441,MAST36,6,1
137329,3486636,アゼルバイジャンオリンピック委員会,1,2
137335,340922,IA Prep School 平岡,7,2
137508,865626,鍼灸養成施設,7,2
137584,341515,今治北インターチェンジ,5,2
137627,341637,黄金桂,8,2
137654,341717,満州国の経済,4,2
137680,866083,学校支援ボランティア,7,2
137792,342122,ドライビングシミュレーター,5,1
137816,2439344,岡山市立少年自然の家,7,2
137896,1892074,レソトの軍事,3,2
137903,1915279,近鉄東美タクシー,5,2
137906,1391002,おかき,8,2
137967,319239,西瀬戸尾道インターチェンジ,5,2
137981,57101,大脳皮質,10,2
138051,1280469,KEIRINグランプリ05,1,2
138126,3488712,北九州市立浅生スポーツセンター,1,2
138148,1915903,BLTサンドイッチ,8,2
138185,756236,いかにんじん,8,2
138204,1391740,マクドナルドの商品一覧,8,2
138254,2440447,池田市立歴史民俗資料館,7,2
138425,2440848,アジアホッケー連盟,1,2
138431,2853490,CD14,6,1
138444,343770,奥村彪生,8,2
138508,2441085,絞扼反射,6,1
138535,2441157,大阪南港トラックターミナル,5,2
138551,1392615,江戸川大学サテライトセンター,7,2
138571,2441225,永忠,8,2
138594,868400,学校法人安達学園,7,2
138609,1392716,Template:インフルエンザ,6,2
138681,1392877,進行,5,1
138686,344313,不浄な生き物,8,1
138712,2965829,UCIワールドツアー2014,1,2
138750,290801,アプレゲール,2,1
138796,674883,国際競技連盟一覧,1,2
138900,1393475,おたまはん,8,2
138914,344954,シングルコイル,11,2
138956,1917940,グッドモーニング・エクササイズ,1,2
138966,232278,Portal:教育/教育関係ノート一覧 (五十音順),7,2
139020,1918112,第29回アジア自転車競技選手権大会,1,2
139095,3491143,アサヒカルピスウェルネス,8,2
139182,2839717,Portal:バレーボール,1,2
139311,3491646,学士（獣医学）,10,2
139378,1918948,大村寿司,8,2
139394,2443280,丹霞山,0,2
139416,346171,うまいんだに,8,2
139557,870826,学校法人尾関学園,7,2
139669,3492545,Nスポ!,1,2
139791,347123,リアルタイムクロック,11,2
139905,347366,7セグメントディスプレイ,11,2
139919,347407,一括入試,7,2
139926,1920291,阿波ポーク,8,2
139969,2968991,学校法人鎮西学院,7,2
140029,1019143,一汁一菜,8,2
140177,2969465,Portal:ライトノベル,1,2
140232,2969635,ダンジョン飯,8,2
140234,1921080,UCIトラックワールドカップ2009-2010,1,2
140317,1921309,食品品評会,8,2
140320,1921316,優秀味覚賞,8,2
140388,2155249,竹永事件,8,2
140489,3494601,PD-1,6,1
140497,348891,大洲松尾料金所,5,2
140505,2970352,アントルコート,8,2
140570,2446214,世界原子力大学,7,1
140747,873766,奥美濃古地鶏,8,2
140762,1398107,賤母大橋,5,2
140859,1398346,馬神トンネル,5,2
140913,2971339,アルチャンダ・ケーブルカー,5,2
140923,1281659,KEIRINグランプリ04,1,2
140971,1398589,大村競艇場,1,2
141092,1398832,学校法人香川栄養学園,7,2
141213,2971979,カフェ・ソスペーゾ,8,2
141308,670130,カレッジフットボール,1,2
141347,2448038,エコール・デュ・ブルーユ,10,2
141384,2473276,エイヒレ,8,2
141620,351515,プロジェクト:競馬,1,2
141643,875884,フォトインタラプタ,11,2
141679,2973140,クレディトランス,5,2
141951,146119,プロジェクト:オリンピック,1,2
141994,3498247,Template:MedalBox,1,2
142077,1456884,アウト屋,1,2
142192,352986,赤本 (教学社),7,2
142295,2974689,2-イソブチルチアゾール,8,2
142433,2975023,つくタク,5,2
142489,353727,油かす (食品),8,2
142624,321149,学研キッズネット,7,2
142666,1926997,ハッピーアワー,8,2
142759,354328,実体経済,4,1
142826,354496,胆石,10,2
142941,354733,栄光予備校,7,2
143030,3500736,エムアンドビー,8,2
143067,845617,安全保障政策,3,1
143077,355150,ひかりごけ事件,8,2
143323,880075,えび団子,8,2
143473,1929088,岡山県のラーメン,8,2
143478,356232,リピーター,4,1
143504,321526,岡山進研学院,7,2
143522,1929198,カーボベルデの経済,4,2
143584,1929354,香川県総合運動公園,1,2
143632,3502327,ジョージア国の経済,4,2
143661,356667,海運,5,1
143666,880970,アメリカンフットボールの用語集,1,2
143689,356729,学校心理学,7,2
143844,2454254,あさりせんべい (田原),8,2
143911,357230,ガイガー＝ミュラー計数管,11,2
143920,1405826,江之島水泳場,1,2
143948,2331468,震災景気,4,1
144024,1370306,あまがし,8,2
144084,1930511,MOS 6532,11,2
144114,1406313,愛知県道139号須成七宝稲沢線,5,2
144135,1930664,モーリタニアの経済,4,2
144161,357880,学校の個人情報漏洩事件,7,2
144342,882640,おいり (鳥取県),8,2
144371,2455591,園芸学校,10,2
144425,1931429,MOS 6522,11,2
144493,358766,机間巡回,7,1
144512,883096,地球環境科学部,0,1
144544,883176,日本圧着端子製造,11,2
144563,883243,お笑いチャンピオンボウリング,1,2
144568,883249,いがい飯,8,2
144605,59839,伝統宗教,9,2
144684,883531,誤嚥,8,2
144733,1932223,神林岩船港インターチェンジ,5,2
144829,2981023,85丁目 (マンハッタン),5,2
144843,359636,System-on-a-chip,11,2
144948,884208,Template:スポーツクラブ,1,2
145011,2981523,スビスリ橋,5,2
145024,2981560,チャタム・スクエア,5,2
145157,1409013,いかめし阿部商店,8,2
145200,1933418,アジア競技大会自転車競技,1,2
145210,1933435,武生トンネル,5,2
145224,884891,エクスポージャー,7,1
145308,2982285,グリニッジ・アベニュー,5,2
145350,2982401,サルベ橋,5,2
145401,885377,イギリスの経済,4,2
145413,2458269,Sugar Labs,7,2
145490,885605,愛知県道127号助七西田中線,5,2
145495,322365,畜産学,10,1
145530,1934298,アジア競技大会ウエイトリフティング競技,1,2
145660,1934658,病因学,6,1
145819,1410786,交通科学,5,1
145825,1410803,設計事務所,4,1
145854,3508013,デキャンター・ワールド・ワイン・アワード,8,2
145861,1410874,あんドーナツ,8,2
145871,1935194,お正月ニッポンプロジェクト,8,2
145953,886859,文化的健全性,7,1
145998,2459843,茶坊主,8,2
146113,1411531,サウンドスケープ,2,1
146206,497435,地理学の歴史,0,1
146283,1936232,カイロプラクティック教育機関の一覧,7,2
146308,3509168,なっち (IC乗車カード),5,2
146311,363445,鮑の煮貝,8,2
146423,2460914,Template:食事,8,2
146428,2985211,サン・アントン橋,5,2
146496,2985355,脱細胞,6,1
146688,3510103,ワインコンテスト,8,2
146702,888690,学校法人薫英学園,7,2
146715,2985881,パール・ストリート (マンハッタン),5,2
146825,1937587,Univadis,6,1
146894,1937753,延長別日本の交通用トンネルの一覧,5,2
146895,2986337,ストーン・ストリート (マンハッタン),5,2
146902,1413488,淡路屋 (神戸駅),8,2
146939,364981,神経科学,6,1
146987,889403,文化リテラシー,7,2
147071,889659,食品保健指導士,8,2
147080,2986830,ウィリアム・ストリート (マンハッタン),5,2
147141,889838,マルチメディア・リテラシー,7,2
147143,605747,動物の権利,8,2
147155,1938445,荒川総合スポーツセンター,1,2
147358,366105,帝王学,7,1
147384,1414746,能動素子,11,2
147496,1415015,Template:脊髄,6,2
147610,891010,芸術言語,2,1
147617,61123,中之島見附インターチェンジ,5,2
147684,366889,学校法人川崎学園,7,2
147773,367127,モジュール,4,1
147847,2857422,オンエアー・ツー・オンライン・ツー・オフライン,4,1
147912,1940331,価値の明確化,7,2
147924,3513233,Template:History of transportation-stub,5,2
147927,367521,法医昆虫学,10,2
148102,1416535,2007年の教育,7,2
148112,892265,魚津市総合体育館,1,2
148113,367980,Template:Sportspeople-stub,1,2
148324,1417092,VIL,11,2
148362,1417190,オープン教育リソース,7,2
148382,2990098,ニューロコミュニケーター,6,1
148607,2466392,山陰海岸ジオパーク海と大地の自然館,0,2
148624,893566,一斉授業,7,2
148718,3515206,ヴァンデ・グローブ,1,2
148721,893776,外国語青年招致事業,7,2
148737,3515245,朝課外,7,2
148923,894273,Portal:ディズニー,1,2
148951,1418609,うぐいす餡,8,2
148984,1418681,学校職員,7,2
148998,1418702,迫川尚子,8,2
149040,1418801,相馬インターチェンジ,5,2
